frame,Longitudinal Acceleration,Throttle Pedal Position,Vehicle Speed,Engine RPM,Left Front Wheel Speed,Right Front Wheel Speed,Left Rear Wheel Speed,Right Rear Wheel Speed
1182,0.48,25.49,42.37,1446.0,405.0,404.5,408.5,408.0
1183,0.48,25.88,42.48,1453.0,406.5,405.5,409.5,409.5
1184,0.48,25.49,42.59,1454.0,408.0,407.0,411.0,412.0
1185,0.48,23.92,42.82,1465.0,409.0,408.5,413.5,412.5
1186,0.48,21.96,43.01,1465.0,412.0,409.5,414.0,414.5
1187,0.48,23.14,43.1,1468.0,413.0,410.5,414.5,415.0
1188,0.32,25.49,43.24,1477.0,414.0,411.5,418.5,418.0
1189,0.32,26.27,43.51,1480.0,415.0,413.0,418.5,418.0
1190,0.32,21.96,43.71,1490.0,417.0,414.5,419.0,419.5
1191,0.48,19.61,43.66,1490.0,418.0,416.0,420.5,420.5
1192,0.48,20.39,43.82,1498.0,419.0,417.0,422.5,422.0
1193,0.32,21.57,43.83,1497.0,420.0,418.5,423.5,423.0
1194,0.24,22.35,43.99,1502.0,421.0,420.0,425.5,425.5
1195,0.32,22.35,44.12,1512.0,422.5,422.0,426.0,425.5
1196,0.32,21.57,44.3,1519.0,423.5,423.0,428.5,428.0
1197,0.32,20.39,44.45,1523.0,426.0,424.5,428.5,427.5
1198,0.32,19.22,44.51,1525.0,427.0,425.5,430.0,429.0
1199,0.24,20.39,44.71,1528.0,428.5,426.0,431.0,431.5
1200,0.24,23.92,44.81,1533.0,429.0,426.5,432.0,431.5
1201,0.24,23.14,44.99,1539.0,430.5,428.5,433.5,434.0
1202,0.32,18.82,45.17,1538.0,432.5,430.0,435.0,435.0
1203,0.32,14.51,45.29,1535.0,435.0,432.0,435.0,435.0
1204,0.24,14.12,45.29,1541.0,433.5,433.0,436.0,435.5
1205,0.16,12.94,45.24,1548.0,434.5,433.5,437.0,437.0
1206,0.08,10.59,45.34,1557.0,435.5,434.5,434.5,434.0
1207,0.08,10.2,45.32,1641.0,436.0,434.0,437.0,436.5
1208,0.0,12.55,45.33,1607.0,435.5,434.5,436.5,435.5
1209,0.08,14.51,45.39,1626.0,435.0,434.5,436.5,436.0
1210,0.0,15.29,45.37,1662.0,435.0,434.5,438.0,436.5
1211,0.08,13.33,45.41,1655.0,436.0,435.0,438.0,438.0
1212,0.08,12.16,45.48,1633.0,436.5,435.0,437.5,437.5
1213,0.08,14.9,45.43,1635.0,435.5,435.0,437.5,437.0
1214,0.0,14.9,45.53,1600.0,436.0,434.5,438.5,438.0
1215,0.08,13.33,45.57,1449.0,436.5,435.0,438.5,438.5
1216,0.08,10.98,45.55,1299.0,437.0,436.0,438.5,438.5
1217,0.0,12.55,45.54,1271.0,437.0,436.0,438.5,438.0
1218,0.0,14.51,45.58,1284.0,437.0,436.5,439.0,437.0
1219,0.0,14.9,45.55,1309.0,437.0,437.0,438.5,439.5
1220,0.0,14.12,45.65,1325.0,437.5,436.5,439.5,439.5
1221,0.0,13.33,45.6,1316.0,437.5,436.0,439.5,439.0
1222,0.0,14.9,45.66,1303.0,437.5,437.0,439.5,439.0
1223,0.0,16.08,45.66,1310.0,438.5,436.0,439.5,439.5
1224,0.0,16.47,45.7,1329.0,438.5,436.5,440.0,440.0
1225,0.0,17.25,45.73,1332.0,438.5,436.5,440.0,439.5
1226,0.08,18.04,45.77,1332.0,438.5,436.5,440.0,439.5
1227,0.08,19.22,45.86,1315.0,439.5,437.0,441.0,441.5
1228,0.08,20.0,45.88,1305.0,440.5,437.0,441.5,442.0
1229,0.16,20.0,46.01,1272.0,440.5,438.5,442.5,442.5
1230,0.16,18.43,46.1,1202.0,440.5,439.5,442.5,442.5
1231,0.16,16.47,46.08,1185.0,441.0,439.0,443.0,442.5
1232,0.16,17.25,46.08,1181.0,441.5,439.0,443.5,443.5
1233,0.08,18.82,46.09,1179.0,442.0,440.0,444.0,443.5
1234,0.08,18.82,46.15,1180.0,442.5,441.0,445.0,445.0
1235,0.08,19.61,46.24,1182.0,444.0,440.5,445.0,445.0
1236,0.08,20.0,46.28,1184.0,444.0,441.0,446.0,445.5
1237,0.16,20.0,46.32,1183.0,444.0,442.0,445.5,446.0
1238,0.08,16.86,46.37,1187.0,444.5,442.5,448.0,448.0
1239,0.08,15.29,46.43,1193.0,445.5,442.5,447.5,447.0
1240,0.08,15.29,46.41,1190.0,446.0,444.0,448.0,448.0
1241,0.08,16.47,46.52,1195.0,446.5,445.0,447.5,447.5
1242,0.08,18.43,46.55,1192.0,446.0,444.5,448.0,448.0
1243,0.08,19.61,46.63,1196.0,447.0,445.0,448.0,447.5
1244,0.08,21.18,46.59,1197.0,446.0,444.5,449.0,448.5
1245,0.16,21.18,46.67,1193.0,447.0,445.5,450.0,450.0
1246,0.16,17.65,46.7,1201.0,448.0,447.0,450.0,450.5
1247,0.08,13.33,46.77,1200.0,448.5,448.0,450.0,451.0
1248,0.08,12.55,46.79,1195.0,448.5,446.5,450.0,449.5
1249,0.0,12.55,46.78,1199.0,449.0,446.5,451.0,450.5
1250,0.0,17.65,46.84,1205.0,449.0,448.0,451.5,451.5
1251,0.0,15.69,46.79,1199.0,449.0,447.0,451.0,451.0
1252,0.0,13.33,46.81,1196.0,449.5,448.5,451.0,451.0
1253,0.08,12.16,46.9,1198.0,449.0,449.0,451.5,451.5
1254,0.0,12.16,46.88,1199.0,450.0,448.5,450.5,451.0
1255,0.0,12.16,46.86,1200.0,450.0,448.5,451.0,450.5
1256,0.0,10.2,46.88,1201.0,449.0,448.0,450.5,450.5
1257,0.0,5.49,46.83,1194.0,449.5,448.5,449.5,449.5
1258,0.0,5.1,46.74,1193.0,449.5,446.5,449.5,449.5
1259,0.0,5.1,46.68,1198.0,448.5,446.5,449.0,449.0
1260,0.0,4.71,46.66,1195.0,448.5,446.0,449.0,448.5
1261,0.0,4.31,46.58,1189.0,447.5,445.0,448.5,448.0
1262,0.0,4.31,46.46,1191.0,447.0,445.0,447.5,447.0
1263,-0.08,5.49,46.46,1190.0,446.5,444.0,447.0,447.0
1264,-0.08,6.67,46.36,1188.0,445.5,443.5,446.5,446.0
1265,0.0,7.45,46.3,1187.0,445.0,442.5,446.0,446.0
1266,-0.08,10.98,46.3,1185.0,445.0,443.5,445.5,445.5
1267,0.0,11.37,46.26,1184.0,444.5,442.5,445.0,445.0
1268,0.0,11.76,46.22,1181.0,443.5,442.0,444.0,444.0
1269,0.0,11.76,46.14,1179.0,443.0,440.5,443.5,442.5
1270,0.0,9.41,46.09,1183.0,443.0,440.5,445.0,444.0
1271,0.0,7.06,46.05,1177.0,441.5,440.0,444.0,443.0
1272,0.0,7.06,46.03,1181.0,442.5,440.5,444.0,443.5
1273,0.0,7.06,46.04,1182.0,441.5,439.0,442.5,442.0
1274,0.0,7.45,45.96,1177.0,442.0,438.5,442.5,443.0
1275,0.0,7.06,45.97,1179.0,442.0,440.5,442.0,442.0
1276,0.0,6.67,45.98,1174.0,441.5,440.5,442.0,442.5
1277,0.0,5.49,45.91,1173.0,440.0,439.5,441.0,440.5
1278,0.0,5.49,45.79,1169.0,440.0,439.5,440.5,439.5
1279,-0.08,5.49,45.75,1172.0,439.5,439.5,440.5,440.0
1280,-0.08,5.49,45.68,1167.0,439.5,438.5,440.5,439.5
1281,0.0,5.49,45.64,1167.0,438.5,438.0,439.0,439.0
1282,-0.08,5.49,45.6,1172.0,438.5,436.5,439.0,439.0
1283,-0.08,1.57,45.5,1166.0,437.0,435.0,439.0,438.0
1284,0.0,0.0,45.42,1163.0,436.5,434.5,437.5,437.5
1285,0.0,0.0,45.39,1158.0,436.0,434.0,437.0,436.5
1286,-0.08,0.0,45.34,1139.0,436.5,434.5,436.5,435.5
1287,-0.08,0.0,45.28,1139.0,435.0,434.0,435.5,435.5
1288,-0.08,0.0,45.14,1116.0,435.0,433.5,434.5,435.0
1289,-0.16,0.0,45.06,1111.0,434.0,432.0,433.5,434.0
1290,-0.16,0.0,44.99,1107.0,433.0,432.0,432.5,432.0
1291,-0.16,0.0,44.93,1099.0,431.5,431.0,432.0,431.5
1292,-0.16,0.0,44.75,1095.0,431.5,429.5,431.0,430.0
1293,-0.24,0.0,44.59,1089.0,428.5,428.5,429.0,428.5
1294,-0.32,0.0,44.4,1083.0,426.5,423.5,426.0,426.0
1295,-0.48,0.0,44.1,1078.0,424.0,422.5,424.5,423.5
1296,-0.48,0.0,43.91,1068.0,422.5,419.5,423.0,422.0
1297,-0.48,0.0,43.73,1068.0,421.0,418.0,421.0,420.5
1298,-0.48,0.0,43.51,1065.0,418.5,415.5,419.0,418.5
1299,-0.48,0.0,43.3,1066.0,417.0,415.5,417.5,417.0
1300,-0.48,0.0,43.15,1062.0,416.0,413.5,415.5,414.5
1301,-0.56,0.0,43.06,1062.0,413.5,412.5,414.0,413.0
1302,-0.48,0.0,42.86,1059.0,412.0,411.5,412.5,411.5
1303,-0.32,0.0,42.76,1048.0,411.0,410.5,410.5,410.0
1304,-0.32,0.0,42.58,1047.0,408.5,408.5,409.5,408.5
1305,-0.48,0.0,42.38,1042.0,407.0,405.5,407.0,406.0
1306,-0.56,0.0,42.09,1039.0,404.0,403.5,404.5,403.5
1307,-0.64,0.0,41.76,1035.0,401.5,401.0,402.0,401.5
1308,-0.64,0.0,41.56,1027.0,399.5,399.0,399.5,399.0
1309,-0.64,0.0,41.38,1021.0,397.5,395.5,397.5,396.0
1310,-0.64,0.0,41.04,1015.0,394.5,393.0,395.0,393.5
1311,-0.64,0.0,40.81,1003.0,392.0,390.5,391.5,391.5
1312,-0.56,0.0,40.62,998.0,390.0,389.0,390.0,389.5
1313,-0.48,0.0,40.42,997.0,389.0,387.0,388.5,388.0
1314,-0.48,0.0,40.22,991.0,386.5,385.0,386.0,386.0
1315,-0.48,0.0,40.05,976.0,385.0,382.0,385.5,384.0
1316,-0.48,0.0,39.8,971.0,382.5,380.0,382.5,382.0
1317,-0.56,0.0,39.56,966.0,380.0,377.0,380.5,379.0
1318,-0.56,0.0,39.27,966.0,377.5,374.0,378.0,376.0
1319,-0.64,0.0,39.0,959.0,375.0,373.0,376.0,374.0
1320,-0.64,0.0,38.8,956.0,373.0,370.0,373.0,372.0
1321,-0.56,0.0,38.67,953.0,372.0,369.0,371.5,370.0
1322,-0.48,0.0,38.43,947.0,369.5,368.0,370.0,367.0
1323,-0.32,0.0,38.18,946.0,367.0,365.0,368.0,365.5
1324,-0.64,0.0,37.98,941.0,365.5,362.5,365.0,363.5
1325,-0.64,0.0,37.72,933.0,363.0,361.0,363.0,361.5
1326,-0.56,0.0,37.54,929.0,361.5,358.0,360.5,359.5
1327,-0.48,0.0,37.38,921.0,360.0,356.5,360.0,357.5
1328,-0.48,0.0,37.25,916.0,359.0,357.0,359.0,356.5
1329,-0.32,0.0,37.15,910.0,357.5,355.0,357.0,355.5
1330,-0.48,0.0,36.94,904.0,355.5,352.5,355.0,354.5
1331,-0.48,0.0,36.74,901.0,352.5,351.0,353.5,352.0
1332,-0.56,0.0,36.54,892.0,351.0,349.5,351.0,350.0
1333,-0.56,0.0,36.33,888.0,349.5,347.5,348.5,348.0
1334,-0.64,0.0,36.09,882.0,346.5,344.5,346.0,345.5
1335,-0.64,0.0,35.82,878.0,344.5,341.5,344.0,344.0
1336,-0.64,0.0,35.51,872.0,341.0,337.0,341.0,340.5
1337,-0.72,0.0,35.23,870.0,338.5,338.5,338.5,339.0
1338,-0.64,0.0,35.08,862.0,335.5,336.5,335.5,336.5
1339,-0.72,0.0,34.78,855.0,332.0,332.5,332.5,334.5
1340,-0.72,0.0,34.47,851.0,330.0,330.5,330.0,332.0
1341,-0.72,0.0,34.18,850.0,328.0,326.5,327.0,328.0
1342,-0.72,0.0,33.78,836.0,323.0,322.5,323.0,324.5
1343,-0.96,0.0,33.47,841.0,320.0,324.0,319.5,320.5
1344,-1.04,0.0,32.99,904.0,315.0,316.5,315.0,315.5
1345,-1.04,0.0,32.63,961.0,311.5,311.0,311.0,311.0
1346,-1.12,0.0,32.21,1008.0,309.0,306.5,308.5,309.0
1347,-1.12,0.0,31.74,1081.0,303.0,303.0,303.5,303.5
1348,-1.44,0.0,31.37,1163.0,298.5,298.5,299.0,300.0
1349,-1.44,0.0,30.87,1121.0,295.0,294.5,294.5,295.5
1350,-1.36,0.0,30.36,1056.0,289.5,289.5,289.5,289.5
1351,-1.36,0.0,29.89,1011.0,285.5,285.5,285.5,285.5
1352,-1.2,0.0,29.46,956.0,281.0,281.0,280.5,280.5
1353,-1.12,0.0,29.08,929.0,278.5,277.0,278.0,277.5
1354,-1.12,0.0,28.63,900.0,274.5,274.0,274.5,274.0
1355,-1.04,0.0,28.24,868.0,269.5,268.5,268.5,268.0
1356,-1.12,0.0,27.74,829.0,265.0,264.5,264.5,265.5
1357,-1.12,0.0,27.33,803.0,261.0,260.5,261.0,261.5
1358,-1.12,0.0,26.93,797.0,258.0,257.0,257.0,257.0
1359,-1.12,0.0,26.55,799.0,254.0,252.5,253.5,253.5
1360,-1.04,0.0,26.31,810.0,251.5,251.5,252.0,252.0
1361,-0.48,0.0,26.09,811.0,250.0,250.5,250.0,251.0
1362,-0.16,3.53,26.02,819.0,249.5,249.5,249.5,250.5
1363,-0.16,9.41,25.91,876.0,248.5,249.0,249.0,249.5
1364,-0.08,15.69,25.88,979.0,248.5,248.0,248.0,249.0
1365,-0.08,18.04,25.84,1127.0,248.0,247.5,250.5,250.5
1366,0.0,18.43,26.01,1220.0,248.5,249.0,250.0,250.5
1367,0.08,20.39,26.07,1314.0,249.5,249.0,251.5,251.5
1368,0.16,21.96,26.23,1449.0,250.5,250.0,254.0,254.0
1369,0.32,23.53,26.41,1520.0,253.0,252.5,255.5,255.0
1370,0.48,24.71,26.71,1586.0,255.5,253.5,257.5,258.0
1371,0.56,25.49,26.95,1635.0,257.5,256.5,260.0,260.0
1372,0.64,26.27,27.2,1675.0,260.5,260.0,264.0,264.0
1373,0.64,27.06,27.51,1704.0,263.0,261.5,266.0,266.5
1374,0.72,27.06,27.82,1719.0,266.0,265.0,269.5,269.5
1375,0.72,27.06,28.1,1736.0,268.5,267.5,271.5,272.0
1376,0.72,27.06,28.37,1738.0,271.5,269.5,273.5,274.0
1377,0.72,27.06,28.64,1733.0,273.0,273.0,277.0,276.0
1378,0.72,25.49,28.84,1742.0,276.0,275.5,279.0,278.5
1379,0.72,24.71,29.15,1735.0,278.0,277.5,281.0,281.0
1380,0.72,24.71,29.33,1711.0,281.0,280.0,284.0,283.5
1381,0.72,21.57,29.52,1686.0,282.5,280.5,285.0,285.0
1382,0.56,18.82,29.79,1614.0,285.0,284.0,287.5,287.5
1383,0.56,18.43,29.98,1534.0,286.5,285.5,289.0,289.5
1384,0.48,19.61,30.06,1497.0,288.5,287.5,290.5,290.5
1385,0.32,19.61,30.25,1499.0,289.5,289.0,292.0,291.5
1386,0.32,18.04,30.39,1512.0,291.0,289.5,293.0,293.0
1387,0.32,15.69,30.48,1492.0,292.5,292.0,294.5,294.0
1388,0.32,15.69,30.65,1462.0,293.5,292.5,295.5,295.0
1389,0.24,14.51,30.71,1436.0,294.0,293.5,296.0,296.5
1390,0.24,12.16,30.81,1407.0,294.5,294.5,297.0,297.0
1391,0.24,7.06,30.88,1362.0,296.0,295.5,297.5,297.0
1392,0.16,12.94,30.88,1278.0,296.5,295.0,297.5,297.5
1393,0.08,16.86,30.94,1282.0,296.5,296.5,298.0,298.5
1394,0.08,18.43,30.99,1337.0,297.5,297.0,299.0,299.5
1395,0.16,18.43,31.11,1426.0,298.0,297.0,300.5,300.5
1396,0.16,18.43,31.3,1464.0,300.0,298.5,302.0,302.0
1397,0.32,18.43,31.44,1420.0,300.0,300.5,303.0,303.5
1398,0.32,16.08,31.54,1391.0,302.5,302.0,305.0,304.5
1399,0.32,14.51,31.69,1365.0,303.5,302.0,305.0,305.0
1400,0.24,15.29,31.77,1306.0,304.5,303.0,306.0,306.0
1401,0.24,15.69,31.88,1279.0,306.0,304.5,307.5,307.5
1402,0.16,15.29,31.96,1283.0,306.0,306.0,308.5,308.0
1403,0.16,16.86,32.03,1278.0,307.5,306.5,309.0,309.0
1404,0.24,15.29,32.14,1254.0,308.5,307.0,310.0,309.5
1405,0.24,11.37,32.27,1200.0,309.0,308.0,310.0,310.5
1406,0.24,7.06,32.26,1079.0,310.0,309.0,311.0,310.5
1407,0.08,9.41,32.45,1107.0,311.0,310.5,311.5,311.5
1408,0.08,11.76,32.44,1116.0,311.5,310.0,312.5,312.5
1409,0.08,11.76,32.5,1105.0,311.0,311.0,313.0,313.5
1410,0.08,10.2,32.5,1104.0,313.0,312.0,313.5,313.5
1411,0.08,13.33,32.5,1110.0,312.0,312.0,314.0,314.0
1412,0.08,15.69,32.65,1120.0,313.5,313.0,315.0,315.0
1413,0.16,18.04,32.72,1121.0,313.5,312.5,316.0,315.5
1414,0.16,18.04,32.81,1117.0,314.5,313.5,316.5,317.0
1415,0.16,18.04,32.96,1126.0,315.0,315.5,317.5,317.5
1416,0.24,18.04,33.1,1126.0,316.0,317.0,318.5,318.5
1417,0.24,18.04,33.18,1139.0,317.0,316.5,320.0,320.0
1418,0.32,17.65,33.23,1135.0,318.5,317.5,320.5,320.5
1419,0.24,17.25,33.36,1135.0,319.5,319.0,321.5,322.0
1420,0.24,14.51,33.49,1144.0,321.0,320.0,323.0,322.5
1421,0.24,12.55,33.61,1150.0,322.0,321.0,323.5,323.5
1422,0.16,12.94,33.63,1150.0,323.0,321.5,324.5,325.0
1423,0.16,14.51,33.72,1148.0,323.5,323.5,325.0,325.5
1424,0.16,14.9,33.83,1147.0,324.0,324.0,325.0,325.5
1425,0.16,9.02,33.89,1153.0,324.5,323.5,326.0,325.5
1426,0.24,7.45,33.92,1164.0,325.0,323.5,326.5,327.0
1427,0.16,0.78,33.88,1157.0,325.5,324.5,326.5,326.5
1428,0.0,0.78,33.88,1222.0,326.0,324.5,325.5,326.0
1429,0.0,1.96,33.89,1242.0,325.5,325.0,326.5,327.0
1430,0.0,1.96,33.94,1184.0,325.0,325.5,326.0,326.5
1431,0.0,4.71,33.78,1183.0,325.0,323.5,325.5,325.0
1432,0.0,7.06,33.74,1206.0,324.0,323.0,325.0,325.5
1433,0.0,9.02,33.73,1247.0,324.5,322.0,324.5,324.0
1434,0.0,10.59,33.77,1260.0,324.0,323.0,325.0,325.5
1435,0.0,13.33,33.81,1291.0,324.0,323.5,325.5,325.5
1436,0.0,13.33,33.85,1293.0,324.5,323.0,326.0,325.5
1437,0.08,13.33,33.9,1251.0,325.0,324.0,327.0,326.5
1438,0.08,13.33,34.03,1192.0,326.0,324.0,327.0,327.0
1439,0.16,9.41,34.05,1167.0,327.0,325.5,328.0,328.0
1440,0.16,7.84,34.04,1162.0,327.5,326.5,327.5,327.5
1441,0.08,5.88,34.09,1164.0,328.0,326.0,328.0,328.0
1442,0.08,5.88,34.12,1169.0,327.0,326.0,329.0,328.5
1443,0.0,7.06,34.1,1167.0,327.5,326.0,329.0,328.5
1444,0.0,9.02,34.14,1164.0,327.0,327.5,328.0,328.5
1445,0.0,9.02,34.19,1167.0,328.0,327.0,329.0,329.0
1446,0.0,9.02,34.19,1174.0,328.0,327.0,329.5,328.5
1447,0.08,7.45,34.19,1171.0,328.0,327.0,330.0,329.0
1448,0.0,7.45,34.21,1163.0,328.5,328.0,329.0,329.0
1449,0.0,7.45,34.27,1171.0,329.0,328.0,330.0,329.5
1450,0.0,4.71,34.29,1178.0,328.5,327.5,330.0,330.0
1451,0.0,0.0,34.21,1169.0,329.0,327.5,329.0,328.5
1452,0.0,0.0,34.2,1230.0,328.5,328.0,329.0,329.0
1453,0.0,0.0,34.12,1190.0,328.0,327.0,328.5,328.5
1454,0.0,0.0,34.1,1138.0,327.5,326.0,328.0,328.0
1455,-0.08,0.0,34.08,1104.0,327.5,326.0,327.0,326.5
1456,-0.08,0.0,33.98,1097.0,326.5,325.5,327.0,327.0
1457,-0.08,0.0,33.92,1093.0,325.0,325.5,325.5,325.5
1458,-0.08,0.0,33.83,1091.0,325.0,324.5,325.5,325.5
1459,-0.16,0.0,33.78,1091.0,324.5,323.5,325.0,324.5
1460,-0.08,0.0,33.7,1089.0,324.5,323.0,325.0,324.0
1461,-0.08,0.0,33.7,1097.0,324.0,323.0,324.0,324.0
1462,-0.08,0.0,33.62,1093.0,323.0,323.5,323.5,323.0
1463,-0.08,0.0,33.57,1087.0,323.0,321.5,323.0,322.5
1464,-0.08,0.0,33.52,1086.0,322.5,321.5,322.5,322.0
1465,-0.08,0.0,33.47,1089.0,322.5,321.5,322.0,322.0
1466,-0.16,0.0,33.4,1081.0,321.5,320.0,321.5,321.5
1467,-0.08,0.0,33.39,1078.0,320.5,320.5,320.5,320.5
1468,-0.08,0.0,33.29,1075.0,321.0,319.5,321.0,321.0
1469,-0.08,0.0,33.24,1017.0,319.5,318.5,320.0,319.5
1470,-0.16,0.0,33.19,991.0,319.0,318.0,319.5,319.0
1471,-0.16,0.0,33.17,944.0,318.5,318.5,318.5,319.5
1472,-0.16,0.0,33.08,893.0,318.5,317.5,318.0,318.5
1473,-0.16,0.0,33.04,866.0,317.5,316.0,317.0,317.0
1474,-0.16,0.0,32.9,855.0,316.5,315.5,317.0,316.5
1475,-0.16,0.0,32.89,853.0,316.0,316.0,315.5,316.0
1476,-0.16,0.0,32.76,842.0,315.0,314.5,316.0,315.0
1477,-0.16,0.0,32.73,848.0,314.5,313.5,315.0,315.0
1478,-0.16,0.0,32.67,844.0,314.0,313.0,314.0,314.0
1479,-0.16,0.0,32.63,847.0,313.5,313.0,313.0,314.0
1480,-0.16,0.0,32.55,858.0,313.0,312.5,312.5,313.0
1481,-0.16,0.0,32.53,857.0,312.0,311.0,312.5,312.0
1482,-0.16,0.0,32.43,865.0,312.0,311.5,312.0,312.0
1483,-0.16,0.0,32.4,855.0,311.5,311.0,311.5,311.5
1484,-0.16,0.0,32.34,858.0,311.5,310.0,311.0,311.0
1485,-0.16,0.0,32.27,853.0,311.0,309.5,310.5,310.5
1486,-0.16,0.0,32.21,850.0,310.5,309.0,309.5,309.5
1487,-0.16,0.0,32.16,845.0,309.0,308.5,308.5,309.0
1488,-0.16,0.0,32.08,845.0,309.0,307.0,309.0,308.5
1489,-0.16,0.0,32.01,847.0,307.5,306.5,308.0,307.5
1490,-0.16,0.0,31.96,857.0,307.5,306.5,307.0,307.0
1491,-0.16,0.0,31.81,849.0,306.0,305.0,306.0,305.5
1492,-0.24,0.0,31.72,851.0,305.0,303.5,305.0,304.5
1493,-0.32,0.0,31.62,848.0,304.0,303.0,303.5,303.0
1494,-0.32,0.0,31.46,847.0,302.5,301.0,302.5,302.0
1495,-0.32,0.0,31.35,851.0,300.5,299.5,300.5,300.5
1496,-0.48,0.0,31.17,849.0,299.5,299.5,299.0,299.5
1497,-0.48,0.0,31.01,848.0,297.5,296.5,298.0,298.0
1498,-0.48,0.0,30.85,853.0,295.0,295.0,295.5,295.5
1499,-0.56,0.0,30.64,851.0,294.5,294.0,294.0,294.0
1500,-0.56,0.0,30.47,844.0,292.5,292.0,292.0,292.0
1501,-0.56,0.0,30.26,829.0,290.5,289.5,290.0,290.0
1502,-0.64,0.0,30.06,833.0,289.5,288.0,288.5,288.5
1503,-0.56,0.0,29.88,839.0,286.5,286.0,287.0,286.0
1504,-0.56,0.0,29.66,844.0,285.0,283.5,284.0,283.5
1505,-0.72,0.0,29.46,841.0,281.5,281.5,281.0,281.0
1506,-0.88,0.0,29.12,843.0,279.0,278.5,279.0,279.5
1507,-0.88,0.0,28.86,831.0,277.0,276.0,275.5,275.5
1508,-0.96,0.0,28.5,831.0,273.0,272.0,272.5,273.0
1509,-0.96,0.0,28.17,824.0,269.0,269.5,269.0,268.5
1510,-0.96,0.0,27.79,813.0,266.0,265.0,265.5,266.0
1511,-0.96,0.0,27.37,807.0,263.0,262.0,262.5,262.0
1512,-0.96,0.0,27.1,812.0,260.0,258.0,259.0,259.0
1513,-0.96,0.0,26.79,811.0,257.0,255.0,256.0,255.5
1514,-0.96,0.0,26.43,806.0,253.5,253.0,253.5,253.0
1515,-0.96,0.0,26.13,799.0,251.0,249.0,250.5,250.5
1516,-0.96,0.0,25.87,804.0,247.5,247.0,247.5,248.0
1517,-1.04,0.0,25.58,797.0,244.5,243.5,245.0,245.0
1518,-0.96,0.0,25.26,792.0,241.5,241.5,241.5,241.5
1519,-0.96,0.0,24.9,786.0,238.5,237.0,238.5,237.5
1520,-0.96,0.0,24.56,786.0,236.0,235.5,235.0,235.0
1521,-0.96,0.0,24.23,785.0,232.0,230.5,232.0,231.5
1522,-1.04,0.0,23.8,781.0,227.5,227.0,227.0,226.5
1523,-1.36,0.0,23.29,783.0,222.0,221.0,221.0,221.0
1524,-1.44,0.0,22.71,774.0,217.5,216.5,216.0,215.5
1525,-1.6,0.0,22.21,765.0,211.5,211.0,210.5,211.0
1526,-1.52,0.0,21.76,761.0,207.5,207.0,206.5,205.5
1527,-1.52,0.0,21.25,751.0,202.0,201.0,202.0,201.5
1528,-1.52,0.0,20.65,742.0,197.0,196.0,196.0,196.0
1529,-1.52,0.0,20.05,736.0,191.0,190.0,190.5,191.0
1530,-1.52,0.0,19.6,728.0,187.5,186.5,186.0,187.0
1531,-1.44,0.0,19.16,716.0,182.5,182.0,182.5,181.5
1532,-1.44,0.0,18.69,701.0,178.5,177.0,177.5,178.0
1533,-1.44,0.0,18.12,695.0,172.5,171.5,172.5,172.5
1534,-1.44,0.0,17.68,691.0,167.5,167.5,167.0,167.5
1535,-1.44,0.0,17.2,686.0,164.0,163.5,163.5,163.0
1536,-1.44,0.0,16.7,683.0,159.0,157.5,158.5,158.5
1537,-1.44,0.0,16.19,691.0,154.5,154.0,154.0,154.5
1538,-1.44,0.0,15.75,700.0,150.0,149.5,149.0,149.0
1539,-1.44,0.0,15.22,715.0,144.5,144.0,144.5,144.5
1540,-1.36,0.0,14.83,728.0,141.0,140.0,140.5,140.5
1541,-1.2,0.0,14.43,735.0,136.5,135.5,137.0,136.5
1542,-1.2,0.0,13.64,745.0,129.5,129.0,129.5,129.5
1543,-1.2,0.0,13.24,747.0,126.0,125.5,126.0,126.0
1544,-1.2,0.0,12.73,750.0,121.0,120.5,120.5,120.5
1545,-1.2,0.0,12.33,751.0,116.0,116.0,116.5,116.5
1546,-1.2,0.0,11.9,770.0,112.5,112.0,112.0,111.0
1547,-1.36,0.0,11.37,810.0,108.0,107.0,107.0,107.5
1548,-1.44,0.0,10.77,855.0,101.5,101.0,101.0,101.0
1549,-1.52,0.0,10.27,861.0,96.5,96.0,96.0,96.5
1550,-1.52,0.0,9.67,857.0,91.0,91.0,90.5,90.5
1551,-1.52,0.0,9.18,836.0,86.5,85.5,85.5,85.5
1552,-1.52,0.0,8.58,814.0,80.5,80.5,80.5,80.5
1553,-1.44,0.0,8.07,789.0,75.5,75.5,75.0,75.5
1554,-1.44,0.0,7.53,774.0,70.5,70.5,70.5,70.0
1555,-1.36,0.0,7.11,767.0,66.5,66.5,66.5,66.5
1556,-1.2,0.0,6.66,739.0,62.0,62.0,62.5,62.0
1557,-1.12,0.0,6.24,709.0,58.5,58.5,58.5,58.5
1558,-1.04,0.0,5.94,696.0,55.5,55.5,55.5,56.0
1559,-0.96,0.0,5.66,684.0,52.5,52.0,52.5,52.5
1560,-0.88,0.0,5.27,680.0,49.5,49.5,49.5,49.5
1561,-0.88,0.0,4.96,680.0,46.5,46.5,46.5,46.5
1562,-0.88,0.0,4.69,680.0,44.0,44.5,44.0,44.0
1563,-0.72,0.0,4.5,684.0,41.5,41.5,42.0,42.0
1564,-0.72,0.0,4.23,691.0,39.5,39.5,39.5,40.0
1565,-0.64,0.0,3.93,696.0,37.0,36.5,36.5,36.5
