frame,MAP Vacuum,TPS 1 Volts,TPS 2 Volts,ETC Directional Duty Cycle,Engine Speed,Injector Pulse Width Cylinder 7,Injector Pulse Width Cylinder 8,1/1 Short Term ADAP
1114,17.35,0.77,4.23,-8.74,593.0,2200.0,2208.0,1.75
1115,17.35,0.77,4.23,-10.82,601.0,2232.0,2232.0,1.95
1116,17.35,0.77,4.23,-12.49,596.0,2248.0,2192.0,2.14
1117,17.35,0.77,4.23,-11.66,596.0,2176.0,2144.0,2.14
1118,17.4,0.77,4.23,-11.66,592.0,2240.0,2144.0,-0.01
1119,17.4,0.77,4.23,-10.82,594.0,2136.0,2176.0,-0.01
1120,17.4,0.77,4.23,-10.41,586.0,2120.0,2208.0,-0.2
1121,17.35,0.77,4.23,-10.46,584.0,2120.0,2208.0,-0.2
1122,17.35,0.77,4.23,-10.82,586.0,2176.0,2296.0,-0.2
1123,17.35,0.77,4.23,-10.82,596.0,2112.0,2256.0,-0.2
1124,17.35,0.77,4.23,-9.62,596.0,2224.0,2232.0,2.14
1125,17.35,0.77,4.23,-10.41,598.0,2256.0,2216.0,2.34
1126,17.35,0.77,4.23,-10.41,600.0,2176.0,2200.0,2.34
1127,17.35,0.77,4.23,-10.41,597.0,2272.0,2216.0,2.53
1128,17.35,0.77,4.23,-9.99,596.0,2232.0,2176.0,2.34
1129,17.35,0.77,4.23,-9.57,600.0,2144.0,2160.0,-0.01
1130,17.35,0.77,4.23,-8.36,602.0,2112.0,2224.0,-0.01
1131,17.35,0.77,4.23,-7.07,596.0,2128.0,2160.0,-0.2
1132,17.35,0.77,4.23,-7.07,596.0,2104.0,2144.0,-0.2
1133,17.4,0.77,4.23,-7.49,590.0,2112.0,2176.0,-0.4
1134,17.4,0.77,4.23,-7.49,590.0,2136.0,2168.0,-0.4
1135,17.4,0.77,4.23,-9.99,593.0,2168.0,2232.0,-0.59
1136,17.4,0.77,4.23,-12.49,592.0,2168.0,2272.0,-0.59
1137,17.4,0.77,4.23,-13.32,594.0,2160.0,2264.0,-0.4
1138,17.4,0.77,4.23,-13.32,595.0,2184.0,2152.0,1.95
1139,17.4,0.77,4.23,-14.99,593.0,2168.0,2168.0,2.14
1140,17.4,0.77,4.23,-14.15,594.0,2176.0,2224.0,2.14
1141,17.4,0.77,4.23,-14.15,594.0,2232.0,2176.0,2.73
1142,17.4,0.77,4.23,-14.15,597.0,2208.0,2136.0,2.92
1143,17.4,0.77,4.23,-14.15,593.0,2256.0,2272.0,2.92
1144,17.4,0.77,4.23,-14.15,591.0,2112.0,2248.0,0.58
1145,17.4,0.77,4.23,-14.15,591.0,2176.0,2232.0,0.38
1146,17.4,0.77,4.23,-14.15,593.0,2176.0,2280.0,0.38
1147,17.4,0.77,4.23,-14.15,601.0,2120.0,2152.0,0.19
1148,17.4,0.77,4.23,-14.15,600.0,2112.0,2168.0,-0.01
1149,17.4,0.77,4.23,-14.15,599.0,2168.0,2192.0,-0.2
1150,17.4,0.77,4.23,-14.15,601.0,2168.0,2184.0,-0.2
1151,17.4,0.77,4.23,-14.22,596.0,2112.0,2192.0,-0.4
1152,17.4,0.77,4.23,-14.15,596.0,2112.0,2216.0,-0.4
1153,17.4,0.77,4.23,-14.15,594.0,2144.0,2176.0,-0.59
1154,17.4,0.77,4.23,-14.15,595.0,2144.0,2136.0,-0.59
1155,17.4,0.77,4.23,-14.15,595.0,2112.0,2208.0,-0.79
1156,17.4,0.77,4.23,-14.22,591.0,2168.0,2248.0,-0.79
1157,17.4,0.77,4.23,-14.15,604.0,2160.0,2264.0,-0.79
1158,17.4,0.77,4.23,-14.15,599.0,2088.0,2240.0,-0.79
1159,17.4,0.77,4.23,-14.15,595.0,2128.0,2264.0,-0.4
1160,17.4,0.77,4.23,-14.15,591.0,2184.0,2160.0,1.75
1161,17.4,0.77,4.23,-14.15,591.0,2176.0,2136.0,1.95
1162,17.4,0.77,4.23,-14.15,595.0,2192.0,2160.0,2.14
1163,17.4,0.77,4.23,-14.15,600.0,2176.0,2176.0,2.14
1164,17.4,0.77,4.23,-14.57,596.0,2144.0,2240.0,-0.2
1165,17.4,0.77,4.23,-15.82,599.0,2144.0,2232.0,-0.2
1166,17.4,0.77,4.23,-16.23,599.0,2144.0,2232.0,-0.2
1167,17.4,0.76,4.23,-13.74,601.0,2080.0,2224.0,-0.4
1168,17.46,0.77,4.23,-15.82,595.0,2056.0,2104.0,-0.59
1169,17.46,0.77,4.23,-12.07,599.0,2080.0,2088.0,-0.59
1170,17.46,0.77,4.23,-13.8,591.0,2120.0,2128.0,-0.79
1171,17.46,0.77,4.23,-14.15,594.0,2216.0,2136.0,1.56
1172,17.46,0.76,4.23,-14.15,597.0,2200.0,2144.0,1.56
1173,17.46,0.77,4.23,-14.57,599.0,2184.0,2144.0,1.75
1174,17.46,0.76,4.24,-17.07,601.0,2128.0,2136.0,1.75
1175,17.52,0.76,4.24,-14.57,595.0,2136.0,2200.0,-0.59
1176,17.52,0.76,4.23,-12.07,592.0,2080.0,2176.0,-0.79
1177,17.52,0.76,4.24,-12.55,594.0,2128.0,2200.0,-0.79
1178,17.52,0.76,4.24,-14.99,594.0,2096.0,2152.0,1.56
1179,17.52,0.76,4.24,-17.48,594.0,2112.0,2144.0,1.56
1180,17.52,0.76,4.24,-18.4,590.0,2128.0,2104.0,1.56
1181,17.52,0.76,4.24,-17.56,595.0,2128.0,2112.0,1.75
1182,17.52,0.76,4.24,-15.82,589.0,2184.0,2152.0,1.95
1183,17.52,0.76,4.24,-15.89,596.0,2056.0,2104.0,-0.4
1184,17.52,0.76,4.24,-15.82,595.0,2064.0,2080.0,-0.59
1185,17.52,0.76,4.24,-15.82,591.0,2128.0,2096.0,-0.79
1186,17.52,0.76,4.24,-15.4,601.0,2056.0,2080.0,-0.79
1187,17.52,0.76,4.24,-15.82,599.0,2064.0,2128.0,-0.98
1188,17.52,0.76,4.24,-15.47,589.0,2072.0,2152.0,-1.18
1189,17.52,0.76,4.24,-15.47,598.0,2056.0,2120.0,-1.57
1190,17.52,0.76,4.24,-15.4,594.0,2040.0,2144.0,-1.76
1191,17.52,0.76,4.24,-14.99,596.0,2072.0,2152.0,-1.57
1192,17.52,0.76,4.24,-15.47,599.0,2080.0,2168.0,-1.76
1193,17.52,0.76,4.24,-15.4,596.0,2024.0,2120.0,-1.96
1194,17.52,0.76,4.24,-15.47,590.0,2056.0,2192.0,-2.15
1195,17.52,0.76,4.24,-15.4,591.0,1992.0,2120.0,-2.35
1196,17.52,0.76,4.24,-15.4,594.0,2064.0,2096.0,-2.35
1197,17.52,0.76,4.24,-15.4,595.0,2056.0,2112.0,-2.55
1198,17.52,0.76,4.24,-15.47,588.0,2040.0,2096.0,-2.55
1199,17.52,0.76,4.24,-15.47,598.0,1992.0,2104.0,-2.74
1200,17.52,0.76,4.24,-15.47,593.0,1976.0,2120.0,-2.94
1201,17.52,0.76,4.24,-15.4,594.0,2000.0,2024.0,-2.94
1202,17.52,0.76,4.24,-15.4,586.0,1992.0,2080.0,-2.94
1203,17.52,0.76,4.24,-15.47,589.0,2048.0,2088.0,-0.59
1204,17.52,0.76,4.24,-16.65,593.0,2112.0,2056.0,-0.59
1205,17.52,0.76,4.24,-16.31,593.0,2112.0,2096.0,-0.59
1206,17.52,0.76,4.24,-16.31,597.0,2128.0,2088.0,-0.4
1207,17.52,0.76,4.24,-16.23,596.0,2112.0,2088.0,-2.55
1208,17.52,0.76,4.24,-16.73,593.0,2064.0,2056.0,-2.55
1209,17.52,0.76,4.24,-16.73,594.0,2016.0,2088.0,-2.74
1210,17.52,0.76,4.24,-16.73,596.0,2040.0,2040.0,-2.94
1211,17.52,0.76,4.24,-16.73,593.0,1976.0,2048.0,-2.94
1212,17.52,0.76,4.24,-16.65,598.0,2008.0,2040.0,-3.13
1213,17.52,0.76,4.24,-16.73,589.0,1992.0,2056.0,-3.33
1214,17.52,0.76,4.24,-16.73,596.0,1976.0,1992.0,-3.33
1215,17.52,0.76,4.24,-16.73,586.0,2024.0,2056.0,-3.52
1216,17.52,0.76,4.24,-16.73,583.0,2000.0,2032.0,-3.52
1217,17.52,0.76,4.24,-16.73,585.0,1952.0,2048.0,-3.72
1218,17.52,0.76,4.24,-16.73,586.0,2008.0,2056.0,-1.37
1219,17.52,0.76,4.24,-16.65,587.0,2040.0,2040.0,-1.37
1220,17.52,0.76,4.24,-16.73,587.0,2096.0,2040.0,-1.18
1221,17.52,0.76,4.24,-16.73,588.0,2096.0,2080.0,-1.37
1222,17.52,0.76,4.24,-17.15,593.0,1968.0,2144.0,-3.72
1223,17.52,0.76,4.24,-17.15,594.0,1952.0,2064.0,-3.72
1224,17.52,0.76,4.24,-17.15,586.0,1984.0,2144.0,-3.91
1225,17.52,0.76,4.24,-16.73,596.0,1952.0,2136.0,-4.11
1226,17.52,0.76,4.24,-17.48,593.0,2024.0,2032.0,-4.11
1227,17.52,0.76,4.24,-16.65,595.0,1992.0,2048.0,-4.11
1228,17.52,0.76,4.24,-17.15,595.0,1920.0,2008.0,-4.3
1229,17.58,0.76,4.24,-16.73,594.0,1984.0,1992.0,-4.3
1230,17.58,0.76,4.24,-17.15,587.0,1952.0,1960.0,-4.5
1231,17.58,0.76,4.24,-17.15,588.0,1920.0,1968.0,-4.5
1232,17.58,0.76,4.24,-17.15,580.0,1952.0,2072.0,-4.69
1233,17.58,0.76,4.24,-17.15,584.0,1952.0,2080.0,-4.69
1234,17.58,0.76,4.24,-17.15,590.0,1928.0,2056.0,-4.3
1235,17.58,0.76,4.24,-17.07,587.0,1968.0,2080.0,-4.11
1236,17.58,0.76,4.24,-17.56,586.0,2056.0,2040.0,-1.76
1237,17.58,0.76,4.24,-17.98,581.0,2024.0,1960.0,-1.76
1238,17.58,0.76,4.24,-16.31,589.0,2048.0,2040.0,-1.57
1239,17.58,0.76,4.24,-17.15,587.0,2056.0,2024.0,-1.18
1240,17.58,0.76,4.24,-16.31,592.0,2056.0,2024.0,-3.52
1241,17.58,0.76,4.24,-17.07,586.0,2008.0,1992.0,-3.52
1242,17.58,0.76,4.24,-16.73,590.0,1968.0,2032.0,-3.72
1243,17.58,0.76,4.24,-15.47,593.0,2016.0,2008.0,-3.72
1244,17.58,0.76,4.24,-15.06,595.0,1928.0,1960.0,-3.91
1245,17.58,0.76,4.24,-16.73,586.0,1944.0,2016.0,-4.11
1246,17.58,0.76,4.24,-16.73,590.0,1960.0,2000.0,-4.11
1247,17.64,0.76,4.24,-16.31,583.0,1904.0,2000.0,-4.3
1248,17.64,0.76,4.24,-16.31,588.0,1960.0,2000.0,-4.5
1249,17.64,0.76,4.24,-15.89,586.0,1960.0,2008.0,-4.5
1250,17.64,0.76,4.24,-16.31,592.0,1960.0,1984.0,-4.69
1251,17.64,0.76,4.24,-14.57,591.0,1960.0,1992.0,-4.89
1252,17.64,0.76,4.24,-15.4,595.0,1880.0,1960.0,-5.28
1253,17.64,0.76,4.24,-15.4,591.0,1928.0,1992.0,-5.47
1254,17.64,0.76,4.24,-15.47,591.0,1888.0,1968.0,-5.47
1255,17.64,0.76,4.24,-15.47,583.0,1896.0,1904.0,-5.47
1256,17.64,0.76,4.24,-15.06,579.0,1896.0,1976.0,-5.47
1257,17.58,0.76,4.24,-15.47,581.0,1928.0,2064.0,-5.47
1258,17.58,0.76,4.24,-15.4,576.0,1936.0,2072.0,-5.28
1259,17.58,0.76,4.24,-17.9,580.0,1904.0,2064.0,-4.69
1260,17.58,0.76,4.24,-18.32,583.0,2056.0,2072.0,-2.55
1261,17.58,0.76,4.24,-17.48,583.0,1976.0,2024.0,-2.35
1262,17.58,0.76,4.24,-17.98,588.0,1992.0,1976.0,-1.96
1263,17.58,0.76,4.24,-17.98,587.0,2056.0,2000.0,-1.57
1264,17.58,0.76,4.24,-15.82,586.0,2000.0,1992.0,-1.57
1265,17.58,0.76,4.24,-15.89,586.0,2040.0,1984.0,-1.57
1266,17.58,0.76,4.24,-14.15,594.0,1952.0,1976.0,-3.91
1267,17.58,0.76,4.24,-14.99,587.0,1968.0,1976.0,-3.91
1268,17.58,0.76,4.24,-14.22,580.0,2016.0,1992.0,-4.11
1269,17.58,0.76,4.24,-14.99,581.0,1944.0,1968.0,-4.3
1270,17.58,0.76,4.24,-15.06,587.0,1928.0,1992.0,-4.3
1271,17.58,0.76,4.24,-14.99,589.0,1936.0,2008.0,-4.5
1272,17.64,0.76,4.24,-13.8,588.0,1960.0,1984.0,-4.69
1273,17.64,0.76,4.24,-13.32,586.0,1960.0,1944.0,-4.89
1274,17.64,0.76,4.24,-14.22,583.0,1912.0,1952.0,-4.89
1275,17.64,0.76,4.24,-12.55,586.0,1896.0,1928.0,-5.08
1276,17.64,0.76,4.24,-10.87,592.0,1960.0,1960.0,-5.08
1277,17.64,0.76,4.24,-11.29,588.0,1896.0,1960.0,-5.28
1278,17.64,0.76,4.24,-12.13,584.0,1912.0,1904.0,-5.28
1279,17.64,0.76,4.24,-13.38,583.0,1952.0,1992.0,-5.28
1280,17.64,0.76,4.24,-13.8,589.0,1912.0,2024.0,-5.08
1281,17.64,0.76,4.24,-13.8,587.0,1952.0,2032.0,-5.08
1282,17.64,0.76,4.24,-15.47,589.0,1992.0,2000.0,-2.55
1283,17.64,0.76,4.24,-15.13,594.0,1992.0,2072.0,-2.35
1284,17.58,0.76,4.24,-17.56,591.0,2040.0,2008.0,-2.35
1285,17.58,0.76,4.24,-17.15,595.0,1976.0,1968.0,-2.15
1286,17.58,0.76,4.24,-16.73,586.0,1992.0,1928.0,-2.15
1287,17.58,0.76,4.24,-16.82,585.0,1984.0,1960.0,-4.5
1288,17.58,0.76,4.24,-16.82,586.0,1936.0,1976.0,-4.5
1289,17.58,0.76,4.24,-16.82,592.0,1912.0,2072.0,-4.69
1290,17.58,0.76,4.24,-17.15,589.0,1920.0,2024.0,-4.89
1291,17.58,0.76,4.24,-15.89,592.0,1944.0,2000.0,-4.89
1292,17.64,0.76,4.24,-14.71,592.0,1904.0,1992.0,-5.08
1293,17.64,0.76,4.24,-14.22,587.0,1912.0,1928.0,-5.28
1294,17.64,0.76,4.24,-14.29,587.0,1912.0,1928.0,-5.28
1295,17.64,0.76,4.24,-14.71,584.0,1920.0,1928.0,-5.28
1296,17.64,0.76,4.24,-13.8,585.0,1920.0,1968.0,-5.28
1297,17.64,0.76,4.24,-14.29,585.0,1912.0,1920.0,-5.28
1298,17.64,0.76,4.24,-13.38,582.0,1920.0,1944.0,-5.47
1299,17.64,0.76,4.24,-14.29,580.0,1888.0,1960.0,-5.47
1300,17.64,0.76,4.24,-13.38,582.0,1920.0,1984.0,-5.47
1301,17.64,0.76,4.24,-13.03,580.0,1896.0,1992.0,-5.08
1302,17.64,0.76,4.24,-11.71,583.0,1936.0,2008.0,-4.5
1303,17.64,0.76,4.24,-13.03,584.0,1976.0,1944.0,-2.35
1304,17.64,0.76,4.24,-11.29,585.0,2024.0,1944.0,-1.96
1305,17.64,0.76,4.24,-12.55,585.0,2000.0,2000.0,-1.76
1306,17.64,0.76,4.24,-13.03,587.0,2000.0,1952.0,-1.57
1307,17.64,0.76,4.24,-12.96,584.0,2016.0,1984.0,-1.57
1308,17.64,0.76,4.24,-13.38,587.0,1936.0,2016.0,-3.91
1309,17.64,0.76,4.24,-13.38,585.0,1952.0,2024.0,-3.91
1310,17.64,0.76,4.24,-13.87,586.0,1960.0,2056.0,-3.91
1311,17.64,0.76,4.24,-15.47,580.0,1960.0,2016.0,-3.91
1312,17.64,0.76,4.24,-17.56,582.0,1928.0,2024.0,-1.57
1313,17.64,0.76,4.24,-17.15,581.0,1984.0,2032.0,-1.57
1314,17.64,0.76,4.24,-16.31,588.0,2024.0,1952.0,-1.57
1315,17.64,0.76,4.24,-16.4,584.0,2024.0,1952.0,-1.57
1316,17.64,0.76,4.24,-16.73,587.0,2000.0,1976.0,-1.57
1317,17.64,0.76,4.24,-16.73,589.0,1992.0,1968.0,-1.76
1318,17.64,0.76,4.24,-16.73,587.0,2000.0,1960.0,-4.11
1319,17.64,0.76,4.24,-16.73,587.0,1936.0,1960.0,-4.11
1320,17.64,0.76,4.24,-16.73,581.0,1944.0,1968.0,-4.3
1321,17.64,0.76,4.24,-16.82,582.0,1928.0,2032.0,-4.3
1322,17.64,0.76,4.24,-16.82,586.0,1944.0,2056.0,-4.5
1323,17.64,0.76,4.24,-15.89,580.0,1944.0,2008.0,-4.5
1324,17.64,0.76,4.24,-15.89,581.0,1904.0,2040.0,-4.69
1325,17.64,0.76,4.24,-16.4,581.0,1896.0,1968.0,-4.69
1326,17.64,0.76,4.24,-16.73,586.0,1920.0,1960.0,-4.89
1327,17.64,0.76,4.24,-15.89,584.0,1920.0,1968.0,-4.89
1328,17.64,0.76,4.24,-16.73,585.0,1920.0,1960.0,-5.08
1329,17.64,0.76,4.24,-16.31,584.0,1880.0,1928.0,-5.08
1330,17.64,0.76,4.24,-15.89,583.0,1888.0,1936.0,-5.28
1331,17.64,0.76,4.24,-14.64,582.0,1880.0,1944.0,-5.28
1332,17.64,0.76,4.24,-15.06,584.0,1872.0,1928.0,-5.47
1333,17.64,0.76,4.24,-13.8,588.0,1888.0,1928.0,-5.67
1334,17.64,0.76,4.24,-14.64,587.0,1904.0,1912.0,-5.67
1335,17.64,0.76,4.24,-14.71,587.0,1872.0,1928.0,-5.87
1336,17.64,0.76,4.24,-14.22,587.0,1872.0,1920.0,-5.87
1337,17.64,0.76,4.24,-15.97,585.0,1872.0,1912.0,-3.52
1338,17.64,0.76,4.24,-14.22,582.0,1936.0,1936.0,-3.52
1339,17.64,0.76,4.24,-16.31,583.0,1928.0,1920.0,-3.52
1340,17.64,0.76,4.24,-13.87,586.0,1960.0,1928.0,-3.52
1341,17.64,0.76,4.24,-13.45,579.0,1864.0,1968.0,-6.06
1342,17.64,0.76,4.24,-12.19,585.0,1880.0,1960.0,-6.06
1343,17.64,0.76,4.24,-12.96,582.0,1864.0,1976.0,-6.06
1344,17.64,0.76,4.24,-13.03,589.0,1904.0,1968.0,-6.06
1345,17.64,0.76,4.24,-12.96,589.0,1960.0,2016.0,-3.72
1346,17.64,0.76,4.24,-13.03,585.0,1936.0,1984.0,-3.52
1347,17.64,0.76,4.24,-12.96,582.0,1936.0,2024.0,-3.33
1348,17.64,0.76,4.24,-13.38,589.0,1936.0,1920.0,-2.94
1349,17.64,0.76,4.24,-16.73,589.0,1976.0,1936.0,-2.94
1350,17.64,0.76,4.24,-17.56,581.0,1952.0,1920.0,-2.94
1351,17.64,0.76,4.24,-16.4,585.0,1992.0,1952.0,-5.28
1352,17.64,0.76,4.24,-16.73,581.0,1888.0,2000.0,-5.28
1353,17.64,0.76,4.24,-16.73,583.0,1896.0,2008.0,-5.28
1354,17.64,0.76,4.24,-16.73,582.0,1904.0,2024.0,-5.47
1355,17.64,0.76,4.24,-16.73,587.0,1896.0,2008.0,-5.47
1356,17.64,0.76,4.24,-16.73,580.0,1880.0,1920.0,-5.67
1357,17.64,0.76,4.24,-15.56,584.0,1912.0,1928.0,-5.67
1358,17.64,0.76,4.24,-15.47,584.0,1928.0,1904.0,-3.33
1359,17.64,0.76,4.24,-14.64,583.0,1952.0,1936.0,-3.33
1360,17.64,0.76,4.24,-14.22,581.0,1960.0,1920.0,-3.13
1361,17.64,0.76,4.24,-15.06,588.0,1912.0,1904.0,-5.47
1362,17.64,0.76,4.24,-13.8,586.0,1920.0,2000.0,-5.47
1363,17.64,0.76,4.24,-13.8,581.0,1888.0,1992.0,-5.67
1364,17.64,0.76,4.24,-13.38,582.0,1888.0,1992.0,-5.67
1365,17.64,0.76,4.24,-12.13,578.0,1912.0,2008.0,-5.67
1366,17.64,0.76,4.24,-12.96,582.0,1928.0,1936.0,-3.33
1367,17.64,0.76,4.24,-13.03,581.0,1912.0,1872.0,-3.33
1368,17.64,0.76,4.24,-12.96,581.0,1920.0,1888.0,-2.94
1369,17.64,0.76,4.24,-14.64,582.0,1928.0,1928.0,-2.55
1370,17.64,0.76,4.24,-15.89,580.0,1992.0,1992.0,-2.35
1371,17.64,0.76,4.24,-15.47,582.0,1976.0,1992.0,-2.35
1372,17.64,0.76,4.24,-15.47,580.0,1880.0,1920.0,-4.69
1373,17.64,0.76,4.24,-16.31,579.0,1888.0,2016.0,-4.69
1374,17.64,0.76,4.24,-16.73,588.0,1936.0,1976.0,-4.69
1375,17.64,0.76,4.24,-16.31,589.0,1896.0,1936.0,-4.89
1376,17.64,0.76,4.24,-16.73,588.0,1880.0,1920.0,-5.08
1377,17.64,0.76,4.24,-16.73,585.0,1904.0,1904.0,-5.08
1378,17.64,0.76,4.24,-16.73,588.0,1840.0,1944.0,-5.28
1379,17.64,0.76,4.24,-16.73,586.0,1904.0,1936.0,-5.28
1380,17.64,0.76,4.24,-16.73,582.0,1856.0,1864.0,-5.47
1381,17.64,0.76,4.24,-16.73,588.0,1880.0,1912.0,-5.47
1382,17.64,0.76,4.24,-16.73,585.0,1848.0,1864.0,-5.67
1383,17.64,0.76,4.24,-16.73,589.0,1872.0,1864.0,-5.67
1384,17.64,0.76,4.24,-16.31,589.0,1872.0,1952.0,-5.67
1385,17.64,0.76,4.24,-15.89,586.0,1832.0,1928.0,-5.67
1386,17.64,0.76,4.24,-14.64,589.0,1856.0,1984.0,-5.67
1387,17.64,0.76,4.24,-13.38,588.0,1896.0,1920.0,-5.47
1388,17.64,0.76,4.24,-13.8,586.0,1896.0,1912.0,-3.13
1389,17.64,0.76,4.24,-14.71,590.0,1944.0,1912.0,-2.94
1390,17.64,0.76,4.24,-15.06,585.0,1920.0,1864.0,-2.94
1391,17.64,0.76,4.24,-15.13,586.0,1904.0,1872.0,-5.08
1392,17.64,0.76,4.24,-15.06,585.0,1856.0,1984.0,-5.28
1393,17.64,0.76,4.24,-15.13,587.0,1840.0,1992.0,-5.28
1394,17.64,0.76,4.24,-17.98,586.0,1888.0,1952.0,-5.28
1395,17.64,0.76,4.24,-15.47,587.0,1848.0,1912.0,-5.47
1396,17.64,0.76,4.24,-15.47,585.0,1952.0,1896.0,-3.13
1397,17.64,0.76,4.24,-15.89,583.0,1912.0,1864.0,-3.13
1398,17.64,0.76,4.24,-20.49,587.0,1896.0,1872.0,-3.13
1399,17.64,0.76,4.24,-17.98,585.0,1912.0,1872.0,-2.94
1400,17.64,0.76,4.24,-17.15,583.0,1928.0,1840.0,-5.28
1401,17.64,0.76,4.24,-17.15,588.0,1832.0,1928.0,-5.47
1402,17.64,0.76,4.24,-16.73,589.0,1824.0,1928.0,-5.47
1403,17.64,0.76,4.24,-17.56,586.0,1856.0,1920.0,-5.67
1404,17.64,0.76,4.24,-16.31,582.0,1856.0,1904.0,-5.67
1405,17.64,0.76,4.24,-15.06,585.0,1904.0,1848.0,-3.33
1406,17.64,0.76,4.24,-14.99,581.0,1880.0,1856.0,-3.33
1407,17.64,0.76,4.24,-14.99,580.0,1880.0,1848.0,-3.33
1408,17.64,0.76,4.24,-14.57,580.0,1888.0,1848.0,-3.13
1409,17.64,0.76,4.24,-13.8,579.0,1896.0,1872.0,-3.13
1410,17.64,0.76,4.24,-15.4,585.0,1840.0,1920.0,-5.47
1411,17.64,0.76,4.24,-15.47,587.0,1840.0,1928.0,-5.47
1412,17.64,0.76,4.24,-15.82,587.0,1840.0,1928.0,-5.47
1413,17.64,0.76,4.24,-15.89,587.0,1840.0,1920.0,-3.13
1414,17.64,0.76,4.25,-15.82,586.0,1904.0,1856.0,-3.13
1415,17.64,0.76,4.25,-16.65,588.0,1896.0,1872.0,-3.13
1416,17.64,0.76,4.25,-16.23,589.0,1904.0,1864.0,-3.13
1417,17.64,0.76,4.24,-16.31,587.0,1888.0,1872.0,-5.67
1418,17.64,0.76,4.25,-16.31,588.0,1792.0,1800.0,-5.67
1419,17.64,0.76,4.24,-16.31,582.0,1816.0,1832.0,-5.87
1420,17.64,0.76,4.24,-16.31,588.0,1792.0,1848.0,-5.87
1421,17.64,0.76,4.24,-16.73,579.0,1768.0,1792.0,-6.06
1422,17.64,0.76,4.24,-16.73,579.0,1752.0,1848.0,-6.06
1423,17.64,0.76,4.25,-16.73,577.0,1776.0,1840.0,-6.06
1424,17.64,0.76,4.24,-16.73,577.0,1840.0,1840.0,-5.67
1425,17.64,0.76,4.24,-16.73,573.0,1776.0,1920.0,-5.28
1426,17.64,0.76,4.24,-17.15,580.0,1896.0,1952.0,-3.13
1427,17.64,0.76,4.25,-18.73,578.0,1904.0,1944.0,-2.74
1428,17.64,0.75,4.25,-11.29,578.0,1912.0,1936.0,-2.35
1429,17.64,0.75,4.25,-15.89,582.0,1872.0,1928.0,-2.15
1430,17.64,0.76,4.25,-13.8,579.0,1880.0,1920.0,-1.96
1431,17.64,0.76,4.25,-14.22,579.0,1880.0,1864.0,-1.96
1432,17.64,0.75,4.25,-13.8,585.0,1872.0,1840.0,-1.96
1433,17.64,0.76,4.25,-13.8,581.0,1872.0,1840.0,-1.96
1434,17.64,0.75,4.25,-12.55,584.0,1896.0,1840.0,-2.15
1435,17.64,0.76,4.25,-11.29,585.0,1832.0,1832.0,-4.5
1436,17.64,0.76,4.25,-12.19,582.0,1792.0,1816.0,-4.69
1437,17.64,0.76,4.25,-10.46,583.0,1808.0,1864.0,-4.69
1438,17.64,0.76,4.25,-12.19,586.0,1824.0,1824.0,-4.89
1439,17.64,0.76,4.25,-8.78,581.0,1800.0,1816.0,-5.08
1440,17.64,0.76,4.24,-11.29,581.0,1792.0,1864.0,-2.74
1441,17.64,0.76,4.25,-10.87,580.0,1848.0,1856.0,-2.74
1442,17.64,0.76,4.25,-12.13,577.0,1848.0,1832.0,-2.55
1443,17.64,0.76,4.25,-13.38,587.0,1872.0,1864.0,-2.55
1444,17.64,0.76,4.25,-15.47,578.0,1856.0,1856.0,-2.35
1445,17.64,0.76,4.25,-14.64,579.0,1880.0,1912.0,-4.5
1446,17.64,0.76,4.25,-13.45,580.0,1816.0,1928.0,-4.69
1447,17.64,0.76,4.25,-14.64,583.0,1816.0,1896.0,-4.69
1448,17.64,0.76,4.25,-14.64,587.0,1832.0,1928.0,-4.69
1449,17.64,0.76,4.25,-11.71,582.0,1808.0,1856.0,-4.89
1450,17.64,0.76,4.25,-13.8,582.0,1792.0,1848.0,-4.89
1451,17.64,0.76,4.25,-12.96,586.0,1848.0,1832.0,-2.55
1452,17.64,0.76,4.25,-13.38,587.0,1888.0,1824.0,-2.55
1453,17.64,0.76,4.25,-10.87,586.0,1840.0,1816.0,-2.55
1454,17.64,0.76,4.25,-12.55,588.0,1856.0,1832.0,-2.74
1455,17.64,0.76,4.25,-13.38,588.0,1808.0,1808.0,-5.08
1456,17.64,0.76,4.25,-12.55,585.0,1776.0,1808.0,-5.28
1457,17.64,0.76,4.24,-11.71,582.0,1744.0,1760.0,-5.28
1458,17.64,0.76,4.24,-12.13,582.0,1744.0,1792.0,-5.47
1459,17.64,0.76,4.24,-11.29,581.0,1848.0,1808.0,-3.13
1460,17.64,0.76,4.25,-11.71,582.0,1840.0,1808.0,-2.94
1461,17.64,0.76,4.24,-11.71,578.0,1808.0,1824.0,-2.94
1462,17.64,0.76,4.24,-13.8,576.0,1864.0,1800.0,-2.74
1463,17.64,0.76,4.24,-15.06,582.0,1840.0,1880.0,-2.55
1464,17.64,0.76,4.25,-14.64,580.0,1800.0,1888.0,-4.89
1465,17.64,0.76,4.25,-14.22,589.0,1816.0,1928.0,-5.08
1466,17.64,0.76,4.25,-14.64,587.0,1816.0,1904.0,-5.08
1467,17.64,0.76,4.24,-15.47,580.0,1768.0,1856.0,-2.74
1468,17.64,0.76,4.25,-15.06,581.0,1808.0,1872.0,-2.74
1469,17.64,0.76,4.25,-15.89,584.0,1800.0,1832.0,-2.35
1470,17.64,0.76,4.25,-15.47,576.0,1872.0,1840.0,-2.15
